id,circle_id,arpu_6,arpu_7,arpu_8,aon,total_rech_num_6,total_rech_num_7,total_rech_num_8,max_rech_amt_8,total_og_mou_8,total_ic_mou_8,vol_2g_mb_8,arpu_2g_8,arpu_3g_8,churn_probability
44182,109,61.032,38.131,126.443,248,3,5,8,91,10.89,6.54,103.71,77.68,77.68,0
44183,109,568.106,784.794,249.056,2740,21,23,10,50,290.58,88.91,0.0,9.09,0.84,0
44184,109,302.399,616.055,543.662,217,10,9,11,144,1124.48,588.23,101.19,57.64,31.91,0
44185,109,327.116,193.105,127.051,375,7,5,5,50,162.46,137.38,0.0,9.09,0.84,0
44186,109,111.463,91.033,122.112,1026,8,8,5,30,111.31,131.38,0.0,9.09,0.84,0
44187,109,179.6,179.98,110.21,812,4,5,2,0,3.48,0.0,0.0,9.09,0.84,1
44188,109,105.306,73.868,149.796,411,4,3,3,144,337.64,108.73,0.0,9.09,0.84,0
44189,109,351.595,556.884,356.94,2450,5,7,9,179,32.44,62.96,0.54,301.34,301.75,0
44190,109,191.105,94.732,1.28,421,13,7,4,0,0.0,0.0,0.0,9.09,0.84,1
44191,109,164.58,363.643,228.149,205,4,6,3,154,46.18,80.66,70.53,0.0,40.91,0
44192,109,101.632,296.534,398.797,290,9,21,34,20,745.44,38.41,0.0,9.09,0.84,0
44193,109,171.891,153.872,193.604,2513,5,7,7,50,178.26,663.64,0.0,9.09,0.84,0
44194,109,97.871,65.986,78.477,963,12,10,9,10,69.99,84.28,0.0,9.09,0.84,0
44195,109,84.959,82.531,78.299,1259,5,5,4,30,53.49,94.68,0.0,9.09,0.84,0
44196,109,375.781,334.524,213.712,517,27,11,5,154,1.25,0.25,2038.92,0.01,0.0,0
44197,109,244.219,393.796,404.371,528,10,15,20,30,367.69,83.71,0.0,9.09,0.84,0
44198,109,495.456,557.739,689.137,499,10,10,7,130,1569.28,78.16,0.0,9.09,0.84,0
44199,109,515.395,161.738,220.942,1495,5,6,3,198,28.54,21.06,1.14,0.0,1.24,0
44200,109,1364.891,755.506,0.61,401,19,10,2,0,0.0,0.0,0.0,9.09,0.84,0
44201,109,459.104,519.856,331.458,2540,5,3,1,154,612.14,288.79,27.75,19.7,5.24,0
44202,109,879.456,952.9,859.995,1349,21,18,17,130,683.04,375.59,0.0,9.09,0.84,0
44203,109,182.539,55.208,161.328,607,8,3,3,154,135.21,214.23,9.21,10.0,0.52,0
44204,109,503.645,540.028,483.67,2570,8,8,5,130,542.29,384.39,0.0,9.09,0.84,0
44205,109,0.0,290.958,590.396,302,3,5,9,150,1207.58,245.08,0.0,9.09,0.84,0
44206,109,178.79,132.881,101.176,3280,2,3,1,130,37.59,40.71,0.0,9.09,0.84,0
44207,109,391.485,428.974,392.642,3107,4,4,5,229,886.93,1359.73,0.0,9.09,0.84,0
44208,109,0.0,112.171,18.983,501,0,3,3,23,0.0,0.0,0.0,19.63,19.63,0
44209,109,453.372,972.072,27.0,214,9,12,4,23,33.23,123.55,0.0,9.09,0.84,1
44210,109,219.369,150.072,251.318,277,17,10,21,30,147.51,202.66,0.0,9.09,0.84,0
44211,109,1883.92,2184.077,2662.508,544,22,25,26,200,6588.54,188.68,0.0,0.0,0.0,0
44212,109,422.586,229.074,323.612,1070,14,9,20,36,589.49,72.56,1.05,0.2,0.4,0
44213,109,107.659,117.021,35.63,323,4,6,2,20,31.18,303.91,0.0,9.09,0.84,0
44214,109,418.072,244.968,825.392,2198,4,5,8,325,652.49,472.78,3.35,155.36,182.95,0
44215,109,158.9,0.0,0.0,617,3,0,0,0,0.0,0.0,0.0,9.09,0.84,1
44216,109,174.736,224.949,313.14,2363,5,5,5,198,13.39,45.16,1773.33,7.68,5.5,0
44217,109,227.163,230.03,298.948,1529,5,4,4,130,179.96,103.03,110.76,21.64,0.0,0
44218,109,96.768,105.226,71.118,934,5,7,6,30,51.86,95.26,0.0,9.09,0.84,0
44219,109,76.39,92.23,296.856,1283,2,5,6,130,312.83,339.73,0.0,9.09,0.84,0
44220,109,799.938,241.482,0.45,492,10,5,1,0,0.46,641.48,0.0,9.09,0.84,0
44221,109,152.302,168.172,183.205,454,7,15,10,130,185.69,146.76,0.0,9.09,0.84,0
44222,109,133.516,69.057,207.402,622,5,4,7,50,183.88,50.24,0.0,9.09,0.84,0
44223,109,207.621,215.087,281.602,973,4,7,3,130,314.21,29.64,0.0,9.09,0.84,0
44224,109,68.766,34.796,45.087,234,7,4,9,10,34.79,121.59,0.0,9.09,0.84,0
44225,109,161.758,199.339,99.541,1432,2,3,3,130,104.56,130.78,0.0,9.09,0.84,0
44226,109,579.928,910.648,1076.346,424,6,8,8,279,1012.86,80.31,21.92,0.0,0.0,0
44227,109,0.0,74.095,108.804,568,1,4,8,65,151.98,253.61,0.0,9.09,0.84,0
44228,109,90.62,555.089,730.72,608,9,21,23,144,2000.48,72.08,18.25,0.0,3.46,0
44229,109,353.985,373.835,607.981,461,4,7,8,252,78.43,133.99,691.98,269.06,227.49,0
44230,109,311.471,282.101,190.56,765,5,7,6,300,262.88,469.88,0.0,9.09,0.84,0
44231,109,145.391,245.957,647.878,216,5,7,6,252,129.18,149.86,45.44,436.17,522.97,0
44232,109,70.814,115.364,94.296,516,2,3,3,130,107.64,76.44,0.0,9.09,0.84,0
44233,109,150.847,398.252,255.545,291,8,14,9,50,570.36,72.33,0.0,9.09,0.84,0
44234,109,176.9,262.96,178.201,2602,3,4,2,130,242.13,324.31,0.0,9.09,0.84,0
44235,109,165.919,135.035,202.869,748,6,6,6,50,144.86,45.31,0.0,9.09,0.84,0
44236,109,206.162,87.1,55.456,1252,4,0,2,130,81.09,10.04,0.0,9.09,0.84,0
44237,109,176.767,331.311,318.684,921,6,17,15,130,615.64,59.76,0.0,9.09,0.84,0
44238,109,454.745,541.039,571.147,3227,8,9,5,229,381.06,565.56,175.87,40.4,0.01,0
44239,109,232.545,51.611,96.554,759,3,1,2,50,128.73,131.21,0.0,9.09,0.84,0
44240,109,269.96,328.518,278.289,2372,8,12,7,65,391.94,353.66,0.0,9.09,0.84,0
44241,109,393.124,1767.587,3321.178,895,5,21,32,200,1950.23,139.49,0.0,0.0,0.0,0
44242,109,241.572,191.8,220.097,2600,3,4,2,100,336.48,191.08,0.0,9.09,0.84,0
44243,109,457.358,0.33,26.096,864,25,3,2,30,0.0,0.0,0.0,9.09,0.84,1
44244,109,164.074,215.809,173.596,1077,5,9,7,50,166.44,96.99,0.0,9.09,0.84,0
44245,109,0.0,3.5,152.848,1080,2,0,11,36,199.99,170.08,0.0,9.09,0.84,0
44246,109,146.9,35.877,110.875,835,5,4,5,41,83.19,191.24,0.0,9.09,0.84,0
44247,109,518.663,373.891,513.787,1065,22,14,21,36,512.93,124.59,0.0,9.09,0.84,0
44248,109,343.543,0.35,26.195,463,10,3,2,50,3.25,48.61,0.0,9.09,0.84,1
44249,109,407.141,396.398,294.05,1871,7,6,3,130,188.04,45.09,0.0,9.09,0.84,0
44250,109,26.85,0.0,98.582,791,2,3,9,20,13.94,54.91,345.27,0.81,0.0,0
44251,109,173.61,107.394,16.5,955,3,1,0,0,6.21,397.81,0.0,9.09,0.84,0
44252,109,102.193,0.0,0.0,920,5,0,0,0,0.0,0.0,0.0,9.09,0.84,1
44253,109,288.319,326.886,281.648,228,7,6,6,154,67.21,46.41,370.93,-0.79,0.0,1
44254,109,136.53,4.55,3.75,270,4,1,3,0,0.0,0.0,0.0,9.09,0.84,1
44255,109,64.711,53.07,94.967,2984,5,4,6,70,76.66,54.66,0.0,9.09,0.84,0
44256,109,281.676,285.163,260.18,2402,16,15,17,30,201.23,150.66,0.0,9.09,0.84,0
44257,109,170.237,218.276,179.592,3460,12,6,5,130,237.33,249.56,52.08,30.92,2.0,0
44258,109,0.0,0.0,130.431,730,3,3,3,154,0.0,2.11,327.54,0.0,0.0,1
44259,109,306.493,314.951,486.41,2501,4,5,5,130,892.38,2168.46,0.0,9.09,0.84,0
44260,109,676.182,1274.908,625.377,2428,27,39,24,30,1254.21,777.78,0.0,9.09,0.84,0
44261,109,249.218,651.149,14.395,432,11,23,4,20,10.73,6.9,0.0,9.09,0.84,0
44262,109,98.714,163.033,210.491,946,2,4,6,144,406.79,50.16,316.53,33.4,0.0,0
44263,109,130.273,111.625,139.039,907,3,3,4,130,191.93,99.26,0.0,9.09,0.84,0
44264,109,6.0,213.742,611.712,555,3,6,16,130,1324.69,69.96,0.0,9.09,0.84,0
44265,109,664.182,719.946,970.095,2282,8,11,9,252,898.83,288.71,13.04,337.26,334.67,0
44266,109,106.589,28.284,151.373,770,2,5,3,130,276.08,2219.58,0.0,9.09,0.84,0
44267,109,160.069,173.661,332.464,264,11,9,12,67,541.54,804.71,0.0,9.09,0.84,0
44268,109,115.447,113.836,86.851,1696,8,8,7,20,26.69,131.81,0.0,9.09,0.84,0
44269,109,302.343,235.799,296.646,1237,6,6,4,150,86.53,335.79,0.0,9.09,0.84,0
44270,109,457.811,242.149,534.741,202,7,5,13,150,671.71,105.49,0.0,9.09,0.84,1
44271,109,495.722,225.944,0.0,804,11,2,0,0,0.0,0.0,0.0,9.09,0.84,1
44272,109,1310.984,1268.599,1232.559,716,18,14,18,130,1938.14,574.23,0.0,9.09,0.84,0
44273,109,259.34,228.532,227.442,1846,6,4,5,130,47.18,30.94,0.0,9.09,0.84,0
44274,109,17.216,102.198,50.421,1327,2,4,3,50,37.91,168.66,0.0,9.09,0.84,0
44275,109,459.537,393.106,268.268,247,11,12,5,140,511.06,46.08,0.0,9.09,0.84,1
44276,109,55.981,20.6,402.019,2503,4,1,5,130,80.34,64.98,0.0,9.09,0.84,0
44277,109,306.689,361.232,248.927,1642,7,6,12,130,416.36,60.99,0.0,0.0,0.0,1
44278,109,296.551,409.231,184.861,2502,2,4,2,130,162.63,206.18,0.0,9.09,0.84,0
44279,109,448.166,414.139,315.601,554,13,11,8,144,597.76,307.41,133.95,0.2,1.52,0
44280,109,396.54,27.732,0.68,1163,12,5,2,0,0.0,0.0,0.0,9.09,0.84,0
44281,109,166.067,71.469,39.423,275,12,9,7,25,5.24,39.04,1761.75,21.94,21.91,0
44282,109,136.68,141.382,130.433,729,4,4,1,154,0.0,233.28,227.65,0.0,0.0,0
44283,109,274.007,276.981,176.007,362,33,34,10,30,180.18,14.83,123.07,41.1,0.0,0
44284,109,116.978,109.517,57.662,3565,7,5,3,50,74.84,67.93,0.0,9.09,0.84,0
44285,109,361.206,574.009,380.966,1759,3,5,4,349,369.48,227.04,420.52,0.0,0.0,0
44286,109,414.329,550.329,603.334,3352,8,12,13,110,622.96,951.63,0.0,9.09,0.84,0
44287,109,272.397,312.922,199.123,328,19,18,12,67,250.59,244.21,0.0,9.09,0.84,0
44288,109,76.097,61.092,40.385,992,12,10,5,144,60.16,47.74,0.0,9.09,0.84,0
44289,109,669.719,338.305,374.306,1821,9,7,8,200,628.56,308.06,0.0,9.09,0.84,0
44290,109,275.75,525.223,342.019,881,9,22,13,30,295.56,86.19,0.0,9.09,0.84,0
44291,109,165.182,190.267,147.921,559,15,13,5,130,119.51,84.18,0.0,9.09,0.84,0
44292,109,5.37,146.438,161.049,242,4,2,2,145,10.96,11.18,60.93,122.07,152.33,0
44293,109,0.0,1019.934,0.0,1178,2,4,5,0,0.0,0.0,0.0,9.09,0.84,0
44294,109,148.313,307.639,181.17,3023,4,13,7,30,98.16,135.41,0.0,9.09,0.84,0
44295,109,590.692,471.154,621.981,673,9,5,8,169,1481.99,65.34,0.0,9.09,0.84,0
44296,109,566.589,434.014,540.487,244,9,7,20,150,917.11,467.51,0.0,0.0,0.0,0
44297,109,335.945,280.964,278.727,754,17,15,13,50,426.06,33.34,0.0,9.09,0.84,1
44298,109,270.027,276.756,242.4,458,14,13,10,50,229.84,23.03,0.0,9.09,0.84,0
44299,109,114.496,197.948,130.96,484,5,19,11,50,121.29,15.71,0.0,9.09,0.84,0
44300,109,417.939,307.514,176.195,3465,4,5,4,130,174.58,235.03,0.0,9.09,0.84,0
44301,109,733.909,405.263,174.919,326,11,7,3,130,330.83,220.88,0.0,0.2,0.0,0
44302,109,172.138,233.546,304.53,863,8,10,10,50,247.81,277.61,0.0,9.09,0.84,0
44303,109,145.684,235.079,232.382,3651,5,2,3,300,110.59,682.49,238.3,157.46,155.36,0
44304,109,549.704,463.794,929.937,1318,15,13,23,130,874.56,182.23,361.23,12.7,0.0,0
44305,109,737.443,667.853,698.313,476,26,17,16,150,1639.11,159.71,0.0,9.09,0.84,0
44306,109,513.643,472.373,310.676,941,13,9,11,50,103.13,272.94,0.0,9.09,0.84,1
44307,109,694.397,1024.973,679.198,2338,10,8,9,175,217.78,327.21,162.77,224.01,35.0,0
44308,109,228.211,171.869,216.603,2244,6,5,6,130,359.04,291.03,0.0,9.09,0.84,0
44309,109,168.586,142.157,326.176,969,11,7,10,154,169.84,203.28,17.86,0.0,0.0,0
44310,109,112.088,190.693,199.28,3331,5,2,2,150,228.46,649.56,0.0,9.09,0.84,0
44311,109,104.758,86.578,109.357,2241,6,4,4,128,8.46,5.16,0.0,9.09,0.84,0
44312,109,32.9,0.0,159.921,1368,3,1,3,130,351.88,40.26,0.0,9.09,0.84,0
44313,109,37.611,79.911,43.593,478,3,3,5,128,55.03,13.69,0.0,9.09,0.84,0
44314,109,274.659,35.48,0.0,486,12,2,0,0,2.54,192.23,0.0,9.09,0.84,0
44315,109,606.368,561.693,876.358,231,22,21,28,67,1671.21,94.26,7.06,5.0,30.12,0
44316,109,189.416,5.36,0.5,351,6,3,3,0,0.0,0.0,0.0,9.09,0.84,0
44317,109,424.888,647.84,539.372,3500,6,8,4,202,286.54,252.53,0.0,170.02,170.04,0
44318,109,210.608,187.599,65.838,2902,3,5,3,65,67.53,56.96,0.0,9.09,0.84,0
44319,109,401.93,491.119,471.64,385,7,6,5,144,861.98,201.99,0.0,9.09,0.84,0
44320,109,433.002,259.683,9.587,757,8,6,5,10,1.43,1.3,0.0,9.09,0.84,0
44321,109,259.306,185.691,256.497,895,4,5,7,130,372.54,139.44,0.0,9.09,0.84,0
44322,109,54.639,318.288,248.536,506,3,5,9,130,175.06,26.61,0.0,9.09,0.84,0
44323,109,131.428,53.496,340.614,438,5,5,14,76,189.56,10.74,0.0,9.09,0.84,0
44324,109,154.697,134.14,266.488,1313,3,4,7,130,82.94,148.81,3.92,89.78,89.78,0
44325,109,626.713,554.774,770.93,1718,8,7,12,130,1814.34,85.58,0.0,9.09,0.84,0
44326,109,217.022,28.043,99.346,1474,7,3,7,50,0.0,0.0,0.0,9.09,0.84,0
44327,109,205.749,215.276,418.134,497,5,8,8,130,113.01,45.03,0.0,9.09,0.84,0
44328,109,73.94,45.581,28.496,3250,2,2,4,144,111.21,26.39,0.0,9.09,0.84,0
44329,109,62.14,65.92,70.456,2344,1,3,3,130,94.59,117.11,0.0,9.09,0.84,0
44330,109,763.579,580.0,409.1,3670,4,2,3,1050,164.86,154.83,0.0,9.09,0.84,1
44331,109,263.28,154.144,88.0,621,1,2,2,250,66.76,330.98,0.0,9.09,0.84,0
44332,109,1434.12,1554.983,1153.414,783,32,30,18,130,2092.63,137.53,18.01,0.4,0.95,1
44333,109,214.064,52.84,251.705,247,2,8,4,252,0.0,0.0,23.06,424.34,436.08,1
44334,109,345.565,254.152,60.07,182,5,4,1,0,0.0,0.0,0.0,9.09,0.84,1
44335,109,0.0,12.524,170.311,200,0,2,5,154,22.86,2.78,99.28,0.0,0.0,1
44336,109,0.0,995.279,805.135,2892,2,4,7,565,233.43,178.78,17.92,778.0,846.3,0
44337,109,79.16,62.926,142.036,661,9,8,12,30,122.38,177.03,0.0,9.09,0.84,0
44338,109,448.69,229.89,277.69,3096,5,5,2,200,233.29,215.54,103.39,122.97,154.52,0
44339,109,0.0,139.928,434.591,880,0,6,10,130,806.94,261.89,0.0,9.09,0.84,0
44340,109,130.55,0.48,163.004,263,2,4,2,154,28.19,328.93,613.24,4.71,0.0,0
44341,109,187.63,266.245,251.208,694,14,14,5,198,69.96,51.44,1837.4,0.0,2.97,0
44342,109,1358.132,1011.785,955.387,381,20,13,9,229,196.21,149.01,125.6,17.8,0.0,0
44343,109,80.961,141.283,168.303,256,8,13,11,30,176.49,169.63,0.0,9.09,0.84,0
44344,109,255.117,78.065,0.0,314,5,5,3,0,11.56,0.0,0.0,9.09,0.84,0
44345,109,86.574,53.222,84.793,308,8,5,8,25,35.08,70.11,121.19,0.7,0.0,0
44346,109,502.254,58.164,186.414,444,11,6,13,36,222.36,31.11,0.0,9.09,0.84,0
44347,109,619.043,668.285,640.174,559,9,9,9,144,1726.48,9.14,0.0,9.09,0.84,0
44348,109,152.916,290.602,0.0,1524,4,16,0,0,0.0,0.0,0.0,9.09,0.84,1
44349,109,4.75,130.432,434.48,314,2,12,21,50,939.73,68.21,0.0,9.09,0.84,0
44350,109,233.741,65.352,211.58,1685,4,5,0,0,163.29,303.19,0.0,9.09,0.84,0
44351,109,167.91,0.0,185.097,1060,1,1,4,198,0.0,3.08,2673.79,0.03,0.0,0
44352,109,546.4,0.0,0.0,424,19,4,1,0,0.0,0.0,0.0,9.09,0.84,1
44353,109,198.96,31.67,85.052,194,3,2,2,98,0.75,35.96,293.21,0.44,0.0,0
44354,109,51.79,1.158,92.82,2377,1,4,2,0,67.28,85.48,0.0,9.09,0.84,0
44355,109,205.48,252.974,99.399,3164,4,3,1,110,104.71,112.19,0.0,9.09,0.84,0
44356,109,66.029,404.074,10.9,297,6,15,3,0,12.44,29.51,0.0,9.09,0.84,1
44357,109,301.69,395.383,514.998,487,3,12,6,130,898.14,212.93,0.0,9.09,0.84,0
44358,109,29.576,50.947,88.825,1488,5,9,13,10,82.96,291.99,0.0,9.09,0.84,0
44359,109,215.204,214.225,227.172,1553,5,4,3,110,242.83,130.83,0.0,9.09,0.84,0
44360,109,195.402,153.981,178.354,3048,9,7,8,65,264.98,106.23,0.0,9.09,0.84,0
44361,109,182.152,0.0,0.0,1121,4,1,2,0,0.0,1.03,0.0,9.09,0.84,0
44362,109,892.639,1065.761,841.954,478,13,11,9,144,2131.71,165.33,0.0,9.09,0.84,0
44363,109,409.777,415.969,624.613,2801,8,6,7,325,617.38,446.96,0.0,9.09,0.84,0
44364,109,88.726,57.773,72.899,1048,8,7,9,20,59.99,184.71,0.0,9.09,0.84,0
44365,109,751.797,617.344,0.0,495,14,15,0,0,0.0,0.0,0.0,9.09,0.84,1
44366,109,494.105,572.705,361.744,387,6,6,5,130,575.96,418.23,0.0,9.09,0.84,0
44367,109,281.5,197.119,241.347,1408,13,20,9,154,9.56,41.24,81.53,47.08,39.26,0
44368,109,641.942,745.828,851.869,341,8,11,8,169,2251.36,13.31,0.0,9.09,0.84,0
44369,109,13.065,77.451,150.833,560,3,4,3,130,197.39,176.09,0.0,9.09,0.84,0
44370,109,282.141,201.071,211.6,2372,5,6,4,130,183.29,861.63,0.0,9.09,0.84,0
44371,109,1861.225,1366.282,60.0,1096,20,18,0,0,0.0,0.0,0.0,9.09,0.84,1
44372,109,71.807,62.446,43.462,294,6,3,4,30,12.79,20.34,0.0,9.09,0.84,0
44373,109,161.896,13.23,0.61,713,16,4,2,0,0.0,0.0,0.0,9.09,0.84,1
44374,109,453.301,534.506,469.029,1217,6,8,9,130,854.66,235.71,0.0,9.09,0.84,0
44375,109,163.872,154.115,171.972,329,5,5,4,50,177.13,161.13,0.0,9.09,0.84,0
44376,109,51.656,231.28,286.106,1180,3,10,14,50,213.43,74.29,0.0,9.09,0.84,0
44377,109,94.031,129.393,248.454,980,2,4,6,150,345.53,260.14,0.0,9.09,0.84,0
44378,109,52.092,242.28,106.215,1282,2,11,4,50,7.91,42.66,0.0,9.09,0.84,0
44379,109,171.59,120.64,41.27,805,4,3,0,0,27.78,139.53,0.0,9.09,0.84,0
44380,109,273.867,32.5,62.205,1293,10,1,1,50,0.0,0.0,0.0,9.09,0.84,1
44381,109,336.726,336.078,329.36,247,29,35,40,30,96.88,15.36,874.18,163.21,8.0,0
44382,109,354.743,93.059,239.499,2419,15,8,11,48,199.76,310.46,0.0,9.09,0.84,0
44383,109,469.469,511.532,607.017,1504,7,6,12,144,1171.96,371.11,0.0,9.09,0.84,0
44384,109,146.798,185.268,181.916,2431,1,6,1,130,193.93,477.39,0.0,9.09,0.84,0
44385,109,176.723,146.442,2.827,1113,4,1,3,30,0.0,60.54,0.0,9.09,0.84,0
44386,109,804.44,438.795,0.0,483,25,17,2,0,8.33,0.8,0.0,9.09,0.84,1
44387,109,71.255,48.888,0.0,3111,3,4,3,0,0.0,6.11,0.0,9.09,0.84,0
44388,109,602.5,363.167,879.262,582,9,9,9,145,1254.11,1631.93,43.75,142.27,122.08,0
44389,109,101.092,94.17,77.488,271,5,5,3,65,122.68,156.51,0.0,9.09,0.84,0
44390,109,17.233,0.3,103.481,398,2,2,6,30,0.0,0.0,0.0,9.09,0.84,0
44391,109,385.575,69.108,0.0,481,11,5,3,0,0.0,0.0,0.0,9.09,0.84,1
44392,109,427.724,462.4,0.0,792,3,5,2,0,0.0,0.0,0.0,9.09,0.84,1
44393,109,89.327,361.5,338.547,1248,8,18,15,50,384.58,37.89,414.83,63.51,0.0,0
44394,109,305.577,244.558,202.457,237,5,4,6,98,97.96,74.19,0.05,0.0,19.51,0
44395,109,112.634,99.533,188.046,2372,12,10,14,30,104.81,314.14,0.0,9.09,0.84,0
44396,109,0.0,234.765,320.172,243,2,5,6,130,638.38,179.81,0.0,9.09,0.84,0
44397,109,281.413,436.755,342.148,1388,13,21,14,30,271.78,330.53,0.0,9.09,0.84,0
44398,109,554.314,444.512,359.291,242,9,2,6,250,561.39,40.43,0.0,9.09,0.84,0
44399,109,67.401,35.071,169.669,2494,3,4,6,67,126.81,463.14,0.0,9.09,0.84,0
44400,109,180.621,270.326,158.89,476,11,13,8,30,40.68,47.74,0.0,9.09,0.84,0
44401,109,234.219,137.216,189.742,2464,9,6,7,30,177.96,84.14,0.0,9.09,0.84,0
44402,109,840.738,1107.651,761.983,3197,11,11,7,252,2309.99,438.79,51.21,212.17,212.19,0
44403,109,329.387,204.801,206.623,2134,14,5,10,250,149.28,436.51,4.23,105.59,86.12,0
44404,109,422.966,494.124,501.279,2372,13,15,17,154,332.29,780.83,815.13,10.69,0.0,0
44405,109,232.538,448.021,265.451,1863,5,5,4,252,53.23,395.93,63.85,212.17,212.18,0
44406,109,258.063,238.069,24.976,1003,8,7,1,130,56.54,13.31,0.0,9.09,0.84,0
44407,109,65.9,52.872,109.268,978,5,5,7,30,22.01,11.18,0.0,9.09,0.84,0
44408,109,212.002,205.525,241.918,998,11,11,11,100,128.68,213.01,29.03,29.6,0.0,0
44409,109,174.917,213.016,140.361,3300,4,4,3,154,45.78,41.31,203.58,1.7,0.0,0
44410,109,40.28,0.0,0.0,664,2,0,0,0,0.0,0.0,0.0,9.09,0.84,1
44411,109,44.989,63.906,67.459,370,5,6,2,50,52.59,113.86,0.0,9.09,0.84,0
44412,109,167.882,232.929,167.862,1180,4,5,1,198,10.88,144.41,8.45,0.0,-1.36,0
44413,109,271.978,227.014,229.656,2429,8,9,10,30,116.91,264.43,0.0,9.09,0.84,0
44414,109,156.576,152.228,181.642,2745,4,3,3,130,14.23,36.41,0.0,9.09,0.84,0
44415,109,723.476,223.447,499.687,898,15,6,7,252,0.0,0.0,383.16,429.85,424.34,0
44416,109,380.903,316.51,326.827,364,34,24,29,50,336.19,612.16,0.0,9.09,0.84,0
44417,109,227.783,135.572,0.0,1639,11,9,5,0,0.0,132.23,0.0,9.09,0.84,0
44418,109,594.622,552.653,737.431,2509,8,9,8,130,417.38,526.36,579.02,225.03,0.0,0
44419,109,242.15,297.162,331.288,1509,5,2,4,130,245.76,298.58,0.0,9.09,0.84,0
44420,109,152.53,200.642,210.793,200,10,15,19,50,35.19,102.69,410.58,35.0,0.0,0
44421,109,36.928,86.917,43.536,1099,2,5,3,50,30.29,18.29,0.0,9.09,0.84,0
44422,109,4.2,5.27,384.351,332,3,1,5,252,21.09,36.44,18.5,362.84,362.84,0
44423,109,46.413,57.023,67.963,845,6,9,9,10,67.83,41.08,0.0,9.09,0.84,0
44424,109,626.596,480.7,682.4,276,16,14,20,130,1198.58,343.08,28.02,10.9,0.0,0
44425,109,208.835,235.787,166.917,395,40,41,20,27,276.71,69.98,0.0,9.09,0.84,0
44426,109,652.621,0.0,0.0,207,9,5,0,0,0.0,0.0,0.0,9.09,0.84,1
44427,109,196.139,789.345,684.904,1279,6,12,10,150,1195.93,61.91,0.0,9.09,0.84,0
44428,109,153.15,431.007,235.899,2697,3,5,2,252,1.55,72.88,0.0,212.17,217.95,0
44429,109,824.826,832.253,820.934,2051,20,19,16,1000,1816.94,391.11,0.0,9.09,0.84,0
44430,109,465.809,967.917,1739.783,475,6,11,17,155,824.48,622.78,354.24,221.0,4.97,0
44431,109,157.607,0.0,-5.0,396,6,2,0,0,0.0,0.0,0.0,9.09,0.84,1
44432,109,98.584,58.7,89.05,3955,3,2,1,0,60.88,33.73,0.0,9.09,0.84,0
44433,109,52.034,170.665,196.803,914,2,8,7,110,309.93,142.84,0.0,9.09,0.84,0
44434,109,321.094,348.415,408.607,1508,11,7,8,130,351.79,239.13,0.0,9.09,0.84,0
44435,109,528.381,652.939,495.159,765,8,11,15,130,989.74,102.86,4.64,18.4,8.0,0
44436,109,206.899,398.994,551.193,687,7,14,18,130,754.38,318.13,0.0,9.09,0.84,0
44437,109,507.136,375.783,268.96,1423,6,5,4,198,105.84,120.41,0.54,0.0,-0.46,0
44438,109,230.629,219.344,134.901,494,8,12,11,44,106.24,79.23,19.57,16.3,10.46,0
44439,109,0.0,-9.159,832.715,249,2,4,8,252,1.16,2.5,28.33,431.86,564.5,0
44440,109,1602.596,1631.896,830.415,3384,9,6,4,250,462.73,443.71,0.0,9.09,0.84,0
44441,109,268.085,131.361,17.382,250,5,2,2,50,22.13,51.61,0.0,9.09,0.84,0
44442,109,86.25,57.562,45.137,1260,2,2,4,130,35.13,113.06,0.0,9.09,0.84,0
44443,109,78.0,88.268,49.16,569,2,4,2,0,37.81,15.41,0.0,9.09,0.84,0
44444,109,271.116,117.304,352.923,527,19,11,30,36,585.74,83.38,0.0,9.09,0.84,0
44445,109,245.579,91.565,358.092,446,3,3,4,130,295.74,1032.24,0.0,9.09,0.84,0
44446,109,475.053,0.0,0.0,638,15,2,3,0,0.0,0.0,0.0,9.09,0.84,0
44447,109,1330.691,1233.704,1078.334,1071,12,9,10,250,730.69,2218.71,35.99,0.0,4.95,0
44448,109,1.33,35.452,189.629,332,4,6,5,130,380.74,93.26,0.0,9.09,0.84,0
44449,109,97.168,113.56,61.796,378,3,2,3,130,83.79,222.19,0.0,9.09,0.84,0
44450,109,0.0,0.0,164.651,715,0,1,5,130,232.66,102.33,0.0,9.09,0.84,0
44451,109,231.486,333.732,360.65,331,15,15,11,198,185.21,129.23,85.38,12.0,13.13,0
44452,109,154.397,322.318,403.828,288,7,13,7,169,898.49,242.48,0.0,9.09,0.84,0
44453,109,118.873,256.228,167.866,1994,8,10,3,198,0.0,46.56,540.72,0.02,0.0,0
44454,109,78.56,68.13,106.88,1723,4,2,2,0,64.58,86.44,0.0,9.09,0.84,0
44455,109,129.601,124.832,331.908,1375,4,3,4,100,0.0,0.0,0.0,9.09,0.84,0
44456,109,70.955,83.728,174.31,1667,8,10,12,30,143.08,372.19,0.0,9.09,0.84,0
44457,109,91.539,362.822,240.45,1317,6,4,5,144,288.29,281.98,0.0,9.09,0.84,0
44458,109,94.295,166.504,96.759,1594,4,6,3,130,99.74,229.11,0.0,9.09,0.84,0
44459,109,111.512,57.29,96.639,357,4,4,5,130,153.98,117.69,0.0,9.09,0.84,0
44460,109,0.02,167.584,436.919,807,0,10,12,130,757.04,106.93,0.0,9.09,0.84,0
